"","year","ccode","Exports","ULC_index","GDP_pc_PPP","OECD_GERD","Wages","pop","TECH","eci_rank","eci_rank_normed","RULC","GERD_pc","ULCGR","rel_ULCGR","EXP","EXPGR","eciGR","eci_rank_change","eci_rank_normed_change","world_GDPg","CAP.ACCU","TOT","HC","TAXBURDEN","real_gdp","gdp_growth","REER","INFLATION","PART.GROWTH","PRIMARY"
"1206",2006,"SVK",34.13,91.64161,18804.57776,551.0690608,19017,5.387734,1.597760439,29,0.879310345,85.63853,102.282158102089,0.00455604861685227,0.0278218779554586,0.438723908589116,21.6614329367901,-1.17313196005285,2,-0.006654567,4.305647721,14.41627154,104.5857545,3.517637491,29.307,97073.703125,0.0514968349146701,NA,4.483331204,0.0238183978623668,0.145192139821586
"1207",2007,"SVK",52.27,92.36442,21075.41399,575.415275,20203,5.391728,1.684966803,20,0.917748918,91.58591,106.721866347857,0.00788735597290353,0.0694474788392561,0.586903748683481,33.7751914571724,6.67912823943384,-9,0.038438573,4.228059675,14.93106251,103.3917644,3.541181326,29.209,108394.4765625,0.116620393299743,NA,2.756723716,0.061303612638625,0.127620801484673
"1208",2008,"SVK",68.53,95.75239,23574.93219,626.5306897,20424,5.39671,1.712123514,18,0.926406926,97.07996,116.094933709612,0.0366804663527364,0.05998793919283,0.693385569121526,18.1429784145869,1.94970683967921,-2,0.00865800799999994,1.818551801,14.51988725,101.7421842,3.564882755,29.045,119199.890625,0.0996860209594686,NA,4.598179763,0.0313703684767177,0.134369214859927
"1209",2009,"SVK",56.03,101.3753,22921.66236,606.9425758,21117,5.401951,1.781857014,20,0.917391304,105.0729,112.356179424804,0.0587234428299909,0.082333573273001,0.72436225611112,4.46745481433064,4.91074775548718,2,-0.00901562199999995,-1.734050381,11.70158595,100.5982559,3.588742971,28.867,114036.2578125,-0.0433191069675111,NA,1.615104641,-0.0346950566867531,0.126565361243837
"1210",2010,"SVK",64.33,100,24809.25482,830.0202838,22036,5.406896,1.806049586,15,0.939393939,100,153.511420193767,-0.0135664210118243,-0.048279813348637,0.711137543706825,-1.82570423744799,1.62393343333113,-5,0.022002635,4.311472256,12.38626121,100,3.612762928,28.075,119972.75,0.0520579357949545,NA,0.957018133,0.0326127622292626,0.124604861294705
"1211",2011,"SVK",79.63,101.2895,25836.33899,918.6849085,21814,5.411377,1.767494798,19,0.922077922,99.87962,169.769156445762,0.012895,-0.00120379999999997,0.754657973047253,6.11983289668213,-2.54664553219975,4,-0.017316017,3.180881833,13.63285511,98.69051316,3.637505531,28.619,121664.6640625,0.0141024862937625,NA,3.919285991,0.046658799902772,0.148437096540752
"1212",2012,"SVK",80.51,101.3374,26654.00879,1133.419687,21566,5.415496,1.681125403,24,0.901287554,97.14019,209.291944265124,0.000472901929617566,-0.0274273170042097,0.776954062144744,2.95446280219659,-5.85400737251683,5,-0.020790368,2.508079253,12.32698402,97.48417189,3.662609577,28.337,125699.765625,0.0331657642224462,NA,3.606102635,0.0203547696064398,0.138615735232344
"1213",2013,"SVK",85.5,NA,27899.62134,1176.995446,21759,5.419288,1.769814253,20,0.918803419,97.59298,217.186362119895,NA,0.00466120150681189,0.813425807004024,4.69419578792102,6.38499515982798,-4,0.0175158649999999,2.614862833,12.2142567,97.02673423,3.688081741,30.235,128856.953125,0.0251168924961947,NA,1.40047369,0.0280585430990534,0.13520477124056
"1214",2014,"SVK",86.76,NA,28928.17644,1292.271621,22153,5.422861,1.920310736,12,0.952991453,99.31716,238.300708980002,NA,0.0176670494127754,0.811838848678516,-0.195095645090628,10.1844486200517,-8,0.034188034,2.855754385,12.56871182,97.06014697,3.713928938,31.181,135634.4375,0.0525969628385158,NA,-0.07616533,0.0339374455336196,0.121876885979388
"1215",2015,"SVK",75.23,NA,29529.97772,1792.210508,22924,NA,1.71409297,22,0.909871245,99.27146,NA,NA,-0.000460142033864002,0.794467137806202,-2.13979792918155,-12.6653427057639,10,-0.0431202079999999,2.856945528,14.70687006,96.84990776,NA,32.308,NA,NA,NA,-0.325219777,NA,0.114652071540635
"1216",2016,"SVK",77.29,NA,30460.32019,1244.170515,23508,NA,1.684176207,23,0.904761905,100.6418,NA,NA,0.0138039674242728,0.825314044327127,3.88271648417131,-2.10386974634643,1,-0.00510934000000007,2.505727885,13.38010726,96.49752443,NA,32.735,NA,NA,NA,-0.520010196,NA,0.106167423481754
"1217",1999,"SVN",10.48,62.46915,17061.43655,562.1787116,25641,1.988527,1.800366402,16,0.929245283,94.61818,282.711128186844,0.0515095182516056,0.00273377912853528,0.248601026190877,NA,0.642408032004063,-1,0.00543575899999993,3.255703306,13.66298102,103.9177079,3.249172926,37.287,39833.94921875,0.0302441976413727,NA,6.14945348,0.0324965573752884,0.147043730164121
"1218",2000,"SVN",10.21,66.76919,18043.18127,593.4879824,26391,1.988652,1.844515682,16,0.933920705,91.83925,298.437324579665,0.068834616766836,-0.0293699371516128,0.222243989508168,-10.6021431554638,2.92716476179082,0,0.00467542200000004,4.388711945,13.44562576,100.6800572,3.264190674,36.629,41548.71875,0.0430479418908043,NA,8.878803678,0.0424220934132988,0.148886435848169
"1219",2001,"SVN",10.33,72.39388,18972.10764,661.1907343,27462,1.988287,1.857374669,17,0.929824561,92.3811,332.542904671207,0.0842408002852813,0.00589998285046967,0.232436738055272,4.58628760654467,0.828324086827039,1,-0.00409614400000002,1.914438493,13.21762853,102.4162687,3.270853996,36.822,42140.4296875,0.014241376275893,NA,8.422484628,0.017235365568927,0.160054519812133
"1220",2002,"SVN",11,76.27852,20299.93324,672.9905222,27547,1.987855,1.884023309,14,0.942731278,92.54095,338.551112732065,0.0536597845011209,0.00173033228658234,0.238966275341287,2.80916749247396,1.70249574202132,-3,0.012906717,2.158631993,12.85200331,104.3623305,3.277530909,37.162,43393.2890625,0.0297305790256722,NA,7.470087529,0.00409697936071003,0.172829914548063
"1221",2003,"SVN",13.08,79.54263,21126.39378,599.0544913,28082,1.988304,2.020590663,10,0.960526316,95.43536,301.289184802726,0.0427919943910816,0.031277072474402,0.247142182333491,3.42136436638467,8.57879458550143,-4,0.017795038,2.905080926,13.10555302,105.0110391,3.284221888,37.335,43712.8046875,0.00736324975366115,NA,5.578801861,0.00527884307554651,0.181482851360686
"1222",2004,"SVN",16.16,82.3639,22782.05911,686.7588974,29456,1.990924,2.056699396,11,0.956140351,97.10774,344.944808239792,0.0354686537269386,0.0175236935240775,0.25793682463169,4.3677862663011,2.08903928959337,1,-0.00438596499999999,4.448198821,13.27345073,103.8017405,3.29092598,37.432,45543.98828125,0.041891240034608,NA,3.589026796,0.0252345725893558,0.172345677161772
"1223",2005,"SVN",19.15,83.68468,23941.23464,737.3430169,30516,1.996522,1.931323052,14,0.942982456,95.59893,369.313745052647,0.0160359089358323,-0.0155374844476868,0.278680031666201,8.04197193019279,-7.10511060154216,3,-0.0131578950000001,3.83004478,13.18389245,101.5904966,3.2976439,37.953,48274.91015625,0.0599622909204966,NA,2.477454396,0.0495457442576793,0.182150873496194
"1224",2006,"SVN",23.38,84.38969,25753.91817,845.5822794,31642,2.005566,1.800474644,17,0.931034483,94.91407,421.617777425425,0.0084246005362033,-0.00716388771296918,0.300538089153634,7.8434243590207,-7.98237014424839,3,-0.0119479729999999,4.305647721,13.83421352,101.0428794,3.316124678,37.646,48081.0859375,-0.00401500941426208,NA,2.462561564,0.0258646388375581,0.187081594020322
"1225",2007,"SVN",30.49,86.40044,27590.77917,839.9268962,32341,2.017452,1.777160049,15,0.939393939,95.62987,416.330547740417,0.0238269627486486,0.00754155838012216,0.342351163140603,13.9127370193646,-1.54568236550867,-2,0.00835945599999999,4.228059675,14.60731276,101.9639322,3.334709167,37.066,50205.52734375,0.0441845554198076,NA,3.611165333,0.059927369087838,0.185806821996481
"1226",2008,"SVN",34.04,92.26469,29614.5876,990.6291209,32719,2.030599,1.735472918,16,0.935064935,98.37847,487.850688836151,0.0678729182397682,0.0287420656328404,0.344416237748384,0.603203619592391,-2.80711120006018,1,-0.00432900400000003,1.818551801,14.69945266,100.6697702,3.353397608,36.388,55571.046875,0.106871091991785,NA,5.65184627,0.0343281100897902,0.198894701399027
"1227",2009,"SVN",25.94,99.73874,27444.2593,1020.504546,33057,2.042804,1.901788593,12,0.952173913,103.8456,499.560675424564,0.0810066126055374,0.0555724235190892,0.335355290443021,-2.63081304313614,11.5227543159591,-4,0.017108978,-1.734050381,11.21017016,104.2060688,3.372190952,36.212,51596.71875,-0.0715179639127502,NA,0.855920114,-0.0400963759860492,0.231736687912316
"1228",2010,"SVN",28.9,100,27763.19199,1170.418352,34047,2.05248,1.760980726,17,0.930735931,100,570.245922980979,0.00261944355824019,-0.0370319012071769,0.319475750242923,-4.73513931422397,-8.74755239158303,5,-0.021437982,4.311472256,9.655994978,100,3.391089439,36.898,51961.640625,0.0070725791065929,NA,1.840965347,0.0335316655633424,0.24795872879768
"1229",2011,"SVN",34.58,99.53474,28804.7273,1387.529446,34002,2.059023,1.773210645,17,0.930735931,97.08516,673.877584660298,-0.00465260000000001,-0.0291484,0.327716598115961,2.57949088992573,0.832604379853458,0,0,3.180881833,9.173198444,98.60477843,3.41049099,36.475,53544.31640625,0.0304585413819389,NA,1.810579921,0.0415735521931597,0.261946762912798
"1230",2012,"SVN",32.4,99.94844,28906.32874,1433.852687,33040,2.062881,1.767745376,19,0.922746781,93.09165,695.072903866001,0.00415633777714199,-0.0411340929962932,0.312673104129794,-4.59039733496933,-0.368999407306735,2,-0.00798915,2.508079253,8.436988138,97.56373602,3.430138826,36.872,54214.89453125,0.0125237965484928,NA,2.598297643,0.0187315710637585,0.274800541616995
"1231",2013,"SVN",34.31,NA,29802.65341,1421.424989,32888,2.064819,1.779956818,18,0.927350427,91.98244,688.401738360602,NA,-0.0119152469636106,0.326416835535767,4.39555920366842,0.827535407657941,-1,0.00460364600000007,2.614862833,8.761787546,98.39181392,3.450036764,36.749,54389.06640625,0.00321262037869696,NA,1.760351239,0.0232392593535592,0.288991827153092
"1232",2014,"SVN",36.05,NA,30856.80321,1342.706643,33439,2.066068,1.873948932,14,0.944444444,91.3457,649.885019757336,NA,-0.00692240823357157,0.337330457524902,3.34346173389676,6.31730579531544,-4,0.017094017,2.855754385,8.909656057,99.41182437,3.470188856,36.463,57528.296875,0.0577180429114566,NA,0.200074858,0.0314660030477647,0.28110097637225
"1233",2015,"SVN",31.74,NA,31471.87859,1274.326117,34153,NA,1.823902131,17,0.931330472,89.35261,NA,NA,-0.0218191989332831,0.335190574956385,-0.634357948054253,-3.16382783272469,3,-0.0131139720000001,2.856945528,8.839968218,100.6945148,NA,36.567,NA,NA,NA,-0.518126124,NA,0.270491052544992
"1234",2016,"SVN",32.87,NA,32729.60643,1198.03651,34965,NA,1.73170352,20,0.917748918,90.89664,NA,NA,0.0172801891293383,0.350990718553922,4.71377919847338,-6.01898532120689,3,-0.0135815539999999,2.505727885,8.629355184,101.5557298,NA,36.979,NA,NA,NA,-0.056665722,NA,0.227236958984141
"1235",1970,"SWE",6.75,14.84797,4840.335423,NA,NA,8.049049,2.580954195,3,0.988700565,139.667,NA,NA,NA,3.03438975050573,-5.85406537246691,6.22923301902816,-1,0.00768790699999999,4.861890299,8.382017339,133.8796762,2.72251749,35.663,141579.484375,0.068746603804541,NA,7.016365989,0.019568349063662,0.297039305260834
"1236",1971,"SWE",7.48,15.86138,5099.28876,NA,NA,8.090044,2.663476587,3,0.988764045,138.2838,NA,0.0682524277729548,-0.00990355631609463,3.00897059415101,-0.837702419423333,3.60541062409676,0,6.34800000000046e-05,4.335166253,7.993621467,132.7336121,2.743097305,36.399,143105.578125,0.0107790599516371,NA,7.395541457,0.0381526344822044,0.265601169289771
"1237",1972,"SWE",8.77,16.92907,5425.730005,NA,NA,8.12156,2.560799003,5,0.977900552,139.7537,NA,0.0673138150652717,0.0106295892939013,2.96644567717494,-1.41327127153489,-4.32988269898452,2,-0.010863493,5.776450629,7.990885044,132.4957038,2.763832569,37.647,146729.203125,0.0253213400027973,NA,6.007390682,0.0542631410906318,0.288346787146257
"1238",1973,"SWE",12.24,17.46454,5937.043869,NA,NA,8.146472,2.529368759,5,0.978378378,130.6925,NA,0.0316302076841788,-0.0648369238166862,3.01648717253617,1.68691763837994,-1.38538964096545,0,0.000477826000000015,6.566790491,7.885477134,129.9227518,2.784724474,36.903,153195.6875,0.0440708750356338,NA,6.71799587,0.0611394688203099,0.290508311367145
"1239",1974,"SWE",15.99,19.4606,6657.670695,NA,NA,8.169141,2.176276207,4,0.983957219,125.1535,NA,0.114292159999634,-0.0423819270424852,2.95738699415551,-1.95923851156205,-15.7823429771933,-1,0.00557884099999995,2.018369197,7.375912842,119.1437537,2.80577445,37.968,156731.5625,0.0230807737326157,NA,9.911723666,0.023467761878365,0.299260508274475
"1240",1975,"SWE",17.37,22.92473,7431.737968,NA,NA,8.192693,2.241647363,4,0.983606557,132.1747,NA,0.178007358457602,0.0561007083301706,3.01186017478152,1.84193616640861,3.46949231829426,0,-0.000350662000000002,0.737561833,7.34004298,128.8751772,2.82698369,38.895,159605.03125,0.0183336955503139,NA,9.779877534,0.00585386406337825,0.258008770818112
"1241",1976,"SWE",18.36,26.61373,7893.705819,NA,NA,8.21863,2.407352329,1,1,146.2281,NA,0.160917925750925,0.106324432739397,2.86052598778512,-5.02460865426407,8.49968774226959,-3,0.016393443,5.355175294,7.228136244,127.8345766,2.848353148,42.718,160661.484375,0.00661917181887084,NA,10.27855381,0.0482132856441683,0.227432252412295
"1242",1977,"SWE",19.07,30.22384,8220.535086,NA,NA,8.245975,2.237690092,2,0.994594595,148.6881,NA,0.135648404038066,0.016823031961709,2.61189941379499,-8.69163835783343,-8.02091931615962,1,-0.00540540499999997,3.95391211,6.799051084,121.2757625,2.869884014,44.733,156860.84375,-0.023656202603786,NA,11.48803321,0.0345049631219723,0.215045231556543
"1243",1978,"SWE",21.74,33.45449,8925.854643,NA,NA,8.272499,2.476090074,4,0.983957219,138.365,NA,0.106890785552068,-0.0694278829307791,2.48136692043418,-4.9976079733925,12.253385940769,2,-0.010637376,3.958113954,6.15931909,117.0723705,2.891577721,45.091,160568.9375,0.023639384191442,NA,9.920411436,0.0485934396652981,0.220110652200418
"1244",1979,"SWE",27.53,35.31517,10010.82897,NA,NA,8.294832,2.500135303,4,0.983957219,136.7786,NA,0.0556182443671986,-0.0114653272142521,2.56264660982239,3.2756013920742,1.10097982846598,0,0,4.156645323,6.255071693,114.8313647,2.913435459,43.92,165688.203125,0.0318820420979618,NA,7.209785968,0.0505040098064534,0.229846940710264
"1245",1980,"SWE",30.87,38.25989,11077.81793,NA,NA,8.310915,2.214763284,4,0.984042553,139.0393,NA,0.0833839961693515,0.0165281703424365,2.41503942921517,-5.75995067136676,-12.9242832614791,0,8.53339999999925e-05,1.878198824,6.28868723,112.6171887,2.935458422,43.748,166880.171875,0.00719404717727999,NA,13.70358325,0.0332284109657293,0.228531083330643
"1246",1981,"SWE",28.59,41.75613,12152.53532,4269.401968,NA,8.31981,2.265662194,4,0.984042553,138.0799,513.160993820772,0.0913813395699779,-0.00690020735144659,2.25482077368981,-6.63420454288085,2.64732038671004,0,0,1.933359096,5.942390548,109.836005,2.954866409,45.013,169698.421875,0.0168878661157599,NA,12.10833333,-0.00340131814454559,0.223782154250844
"1247",1982,"SWE",26.81,43.60007,13059.75682,NA,NA,8.323466,2.382792831,4,0.983783784,120.9849,NA,0.0441597437310403,-0.123805130218084,2.21751681127534,-1.65440920403747,5.93500256059031,0,-0.000258768999999992,0.384739009,5.841178591,106.4570663,2.974403143,44.041,171565.40625,0.0110017780623512,NA,8.578012339,-0.0107781959084829,0.228839733833023
"1248",1983,"SWE",27.41,46.21832,13826.77983,4905.53912,NA,8.326196,2.385521532,4,0.983957219,110.213,589.169306127312,0.0600515090916138,-0.0890350779312129,2.28968098169759,3.25427839172703,0.13051693730714,0,0.000173435,2.439787391,5.896083012,105.1610677,2.994068861,44.706,175862.65625,0.0250472988344642,NA,8.906688574,0.0169563534068551,0.243021829614301
"1249",1984,"SWE",29.22,48.47938,14908.62599,NA,NA,8.333904,2.2365973,4,0.983957219,113.8516,NA,0.0489212935476668,0.0330142542168348,2.28099483224306,-0.379360684914836,-7.11393405359204,0,0,4.515216142,6.206158044,108.3242542,3.013864517,44.319,184659.796875,0.0500227894459544,NA,8.021121448,0.0306039345704503,0.249326843124975
"1250",1985,"SWE",30.41,51.84207,15693.56046,5884.967298,NA,8.350814,2.385354639,5,0.978609626,116.9459,704.717803318335,0.0693633045637135,0.0271783620080876,2.29483454703241,0.606740295669398,7.65019133966556,1,-0.00534759299999998,3.73830685,6.505618479,108.9659931,3.033790827,44.777,188284.390625,0.0196284941895261,NA,7.367318436,0.0111202079314328,0.223979657285058
"1251",1986,"SWE",37.2,55.61761,16401.79791,NA,NA,8.377863,2.597224594,4,0.983957219,118.5608,NA,0.0728277246645437,0.0138089492662847,2.41407953483543,5.19623464607587,10.1215835573831,-1,0.00534759299999998,3.361494023,6.410127429,115.1378231,3.053849459,47.025,202341.640625,0.0746596675026417,NA,4.233062331,0.0387524909255002,0.202115510549777
"1252",1987,"SWE",44.35,58.53379,17326.41949,6461.816455,NA,8.413658,2.589892507,4,0.983957219,118.0549,768.015107697508,0.0524326737520725,-0.00426700899454117,2.45449363270592,1.67409968426112,-0.318078454046415,0,0,3.637811278,6.601536837,113.8269993,3.074040413,49.536,212168.90625,0.0485676877712625,NA,4.222349332,0.0427180584402079,0.201590619471372
"1253",1988,"SWE",49.5,62.23867,18309.0667,NA,NA,8.457108,2.672870756,2,0.994791667,122.3134,NA,0.0632947225867315,0.0360722003068064,2.37530831022006,-3.22613680600831,3.61122465961815,-2,0.010834448,4.614831634,6.758269184,114.8296373,3.094364882,48.83,221822.1875,0.0454980959303503,NA,5.797535299,0.0415263161797971,0.190205002563183
"1254",1989,"SWE",51.63,68.50265,19394.84939,6669.782344,NA,8.506236,2.562938095,3,0.989583333,130.2413,784.105019423397,0.100644502846864,0.0648162834162078,2.3086932608336,-2.80448012158447,-4.61753477411379,1,-0.00520833399999998,3.690045822,7.262589451,115.2101415,3.11482358,49.345,228394.890625,0.0296305035987439,NA,6.437161047,0.0404438461685645,0.200719123066629
"1255",1990,"SWE",57.35,76.13934,20107.8177,NA,27850,8.559107,2.681407571,3,0.989473684,136.6804,NA,0.111480212809285,0.04943977064111,2.21751352354586,-3.94940890739291,5.21700627260564,0,-0.000109648999999989,2.92182862,7.03041948,113.5638306,3.1354177,49.475,232926.09375,0.0198393366532868,NA,10.46964998,0.0502410238844058,0.197536339730381
"1256",1991,"SWE",55.13,80.88396,20400.76298,6480.005156,26504,8.616535,2.829130531,4,0.984293194,138.691,752.043037717598,0.0623149609649886,0.0147102291184399,2.05671351133561,-7.25136557242362,6.18268260239172,1,-0.00518048999999998,1.445159952,6.236956917,114.8556144,3.140028477,47.524,231341.09375,-0.00680473352934508,NA,9.337023222,0.013606556461173,0.197418087379504
"1257",1992,"SWE",56.1,81.16515,20502.71296,NA,27332,8.677787,2.769051195,4,0.985781991,135.4255,NA,0.00347646183495461,-0.0235451471256246,1.97439272466196,-4.00254027699733,-2.36810187491354,0,0.00148879699999993,1.791136171,5.468851643,114.3238587,3.144645929,45.043,229699.65625,-0.00709531313003054,NA,2.281647775,0.0230035694104914,0.210234264469924
